Demand,Stock,CompetitorPrice,Season,DayTime,CustomerRating,Discount,HistoricalSales,Distance_km,SurgeMultiplier,Price
367,127,116.0,Wedding,Evening Peak,4.0,0.1,177,1.98,2.121,257.0
204,136,365.74,Festival,Midday,4.85,0.3,127,17.18,1.158,318.21
103,103,96.53,Exam,Night,4.95,0.3,181,2.91,1.0,74.57
196,148,360.38,Normal,Morning Peak,4.49,0.0,137,16.55,1.037,350.13
169,162,499.0,Monsoon,Morning Peak,4.4,0.3,80,24.86,1.0,393.8
119,129,86.11,Normal,Night,4.31,0.1,176,2.45,1.0,75.99
352,138,210.66,Festival,Morning Peak,5.0,0.0,170,7.53,1.887,336.06
152,189,117.35,Monsoon,Midday,5.0,0.0,134,4.1,1.0,109.17
142,112,231.03,Monsoon,Midday,4.22,0.3,108,9.86,1.0,203.91
300,158,451.49,Monsoon,Evening Peak,4.22,0.0,126,21.05,1.436,501.43
149,169,473.29,Normal,Evening Peak,4.43,0.2,75,23.31,1.0,412.76
42,79,395.31,Exam,Late Night,3.83,0.1,104,21.15,1.0,379.25
124,236,355.12,Exam,Midday,3.58,0.2,153,17.59,1.0,304.03
111,183,380.55,Normal,Night,3.76,0.0,154,18.21,1.0,370.64
189,165,117.48,Wedding,Midday,4.18,0.3,163,3.89,1.0,85.02
118,198,157.42,Normal,Midday,3.92,0.2,140,6.97,1.0,133.68
207,193,202.06,Monsoon,Midday,4.88,0.2,157,9.73,1.0,180.72
219,165,105.25,Normal,Morning Peak,3.71,0.2,174,2.2,1.04,90.18
89,221,396.14,Exam,Midday,3.77,0.3,122,20.72,1.0,325.73
153,257,142.38,Normal,Midday,3.57,0.3,152,7.14,1.0,116.27
222,217,69.32,Normal,Morning Peak,4.04,0.0,131,2.25,1.0,72.67
109,160,84.85,Normal,Night,4.14,0.3,147,2.75,1.0,75.6
93,259,456.14,Normal,Midday,4.27,0.2,93,24.27,1.0,408.9
62,85,474.51,Festival,Late Night,4.29,0.0,104,22.89,1.0,459.34
70,156,482.73,Normal,Night,4.05,0.3,71,24.01,1.0,376.15
147,159,466.63,Monsoon,Morning Peak,3.88,0.1,80,23.96,1.0,433.8
130,251,397.74,Exam,Midday,4.47,0.3,172,20.19,1.0,325.75
315,85,235.52,Monsoon,Evening Peak,3.94,0.3,133,7.62,2.676,361.78
132,89,190.1,Wedding,Night,4.61,0.0,114,8.79,1.143,220.55
93,116,230.12,Normal,Night,3.71,0.0,123,10.65,1.0,223.84
212,119,429.09,Normal,Evening Peak,4.0,0.0,140,19.84,1.352,453.16
180,172,479.92,Normal,Morning Peak,5.0,0.1,98,23.24,1.0,423.07
122,143,238.09,Normal,Midday,5.0,0.1,133,11.57,1.0,228.71
163,130,212.09,Wedding,Night,3.76,0.3,155,8.24,1.0,134.61
262,113,165.17,Normal,Evening Peak,4.78,0.3,119,6.83,1.723,216.0
88,94,186.56,Wedding,Night,4.95,0.0,76,7.16,1.0,176.19
225,192,92.14,Normal,Evening Peak,4.73,0.0,121,1.17,1.0,60.43
282,135,195.05,Monsoon,Morning Peak,4.27,0.1,140,6.62,1.566,235.43
47,115,195.88,Normal,Late Night,3.53,0.1,102,8.08,1.0,185.38
83,174,388.51,Normal,Night,4.33,0.0,92,19.61,1.0,402.31
221,120,307.87,Monsoon,Morning Peak,4.46,0.3,136,14.16,1.394,297.21
159,173,221.77,Normal,Morning Peak,4.4,0.1,85,8.95,1.0,205.1
198,173,354.82,Monsoon,Midday,4.49,0.0,159,15.33,1.0,346.82
335,157,424.89,Festival,Evening Peak,3.98,0.0,132,19.92,1.599,510.65
135,158,335.15,Normal,Midday,4.11,0.0,158,15.64,1.0,320.31
300,142,89.46,Wedding,Morning Peak,3.34,0.1,123,2.69,1.583,180.52
122,201,166.55,Normal,Midday,4.66,0.3,105,6.78,1.0,115.99
165,201,162.99,Monsoon,Midday,3.94,0.1,147,7.86,1.0,157.89
162,187,229.19,Normal,Midday,4.2,0.3,167,9.71,1.0,180.61
408,123,139.07,Festival,Evening Peak,4.4,0.1,157,1.59,2.416,295.61
127,118,397.17,Normal,Night,4.08,0.0,177,18.86,1.0,386.62
311,156,303.17,Normal,Evening Peak,3.87,0.0,156,12.29,1.502,356.2
271,162,465.97,Normal,Evening Peak,4.4,0.2,128,22.52,1.279,430.77
311,188,307.56,Normal,Evening Peak,3.59,0.0,180,13.42,1.267,339.97
243,167,517.16,Normal,Evening Peak,4.61,0.3,136,24.72,1.128,418.47
104,162,350.64,Monsoon,Midday,4.56,0.0,86,17.82,1.0,342.41
156,141,457.56,Monsoon,Midday,4.08,0.2,133,22.28,1.0,394.85
108,269,468.85,Normal,Midday,4.1,0.0,105,24.36,1.0,476.01
74,182,264.74,Normal,Night,3.9,0.0,78,12.32,1.0,271.02
143,102,339.57,Normal,Night,4.15,0.1,183,16.19,1.088,343.16
322,130,504.37,Normal,Evening Peak,4.22,0.3,144,22.94,1.835,474.85
72,96,305.38,Normal,Night,4.17,0.2,107,14.81,1.0,275.8
73,180,83.68,Normal,Night,4.88,0.1,105,2.27,1.0,80.06
61,196,338.41,Exam,Night,3.6,0.2,82,17.73,1.0,308.57
188,147,465.94,Monsoon,Midday,3.94,0.0,147,23.46,1.005,462.85
160,156,393.66,Normal,Evening Peak,4.59,0.2,94,19.75,1.0,335.29
221,177,418.83,Normal,Evening Peak,5.0,0.1,134,19.99,1.0,367.6
298,126,134.19,Monsoon,Evening Peak,3.95,0.0,150,2.9,1.757,242.18
87,187,378.18,Normal,Midday,4.7,0.1,71,18.7,1.0,341.14
222,155,102.18,Monsoon,Evening Peak,3.84,0.3,104,1.77,1.112,81.81
150,196,437.68,Wedding,Midday,4.14,0.3,95,23.34,1.0,367.26
136,115,466.08,Festival,Night,4.3,0.3,117,22.94,1.0,372.89
302,141,490.62,Normal,Evening Peak,4.02,0.2,193,24.53,1.604,494.69
156,90,199.16,Monsoon,Morning Peak,4.13,0.3,95,8.28,1.316,209.41
182,124,309.77,Exam,Morning Peak,3.75,0.2,164,13.97,1.135,280.06
393,155,363.14,Festival,Evening Peak,4.57,0.2,157,14.89,1.878,405.21
315,103,337.02,Monsoon,Evening Peak,3.94,0.1,162,14.36,2.234,462.32
273,161,277.28,Normal,Evening Peak,4.03,0.0,148,10.89,1.295,301.62
214,141,504.83,Normal,Evening Peak,3.99,0.0,97,24.69,1.171,512.5
146,118,464.29,Monsoon,Night,4.01,0.1,129,22.28,1.0,401.09
162,204,324.54,Wedding,Midday,4.36,0.3,128,15.65,1.0,255.57
408,91,376.86,Festival,Evening Peak,4.33,0.1,151,16.55,3.0,625.86
164,122,370.0,Monsoon,Night,5.0,0.1,143,18.14,1.049,342.29
77,110,341.34,Normal,Night,4.2,0.0,105,15.49,1.0,327.68
161,194,333.1,Normal,Midday,4.26,0.2,135,17.98,1.0,312.47
226,135,414.62,Normal,Morning Peak,4.83,0.1,121,20.6,1.279,432.93
87,214,459.75,Normal,Midday,4.39,0.1,75,24.47,1.0,445.91
154,120,439.27,Festival,Night,4.26,0.2,127,21.38,1.007,376.18
115,194,103.67,Normal,Midday,4.25,0.0,135,4.1,1.0,117.94
210,178,320.91,Monsoon,Midday,4.38,0.3,197,14.11,1.0,250.32
179,132,323.17,Monsoon,Morning Peak,4.69,0.1,108,16.17,1.058,313.35
123,174,163.66,Normal,Morning Peak,4.84,0.3,86,7.38,1.0,136.52
300,209,264.16,Normal,Evening Peak,4.71,0.3,181,12.41,1.116,220.3
239,108,481.92,Festival,Evening Peak,4.49,0.1,104,23.38,1.65,524.15
247,200,179.02,Exam,Evening Peak,4.38,0.3,193,7.22,1.0,134.65
281,138,219.17,Festival,Morning Peak,5.0,0.1,136,8.61,1.53,282.03
101,240,455.01,Normal,Midday,4.11,0.2,90,22.8,1.0,404.23
80,126,96.12,Normal,Night,4.58,0.2,82,3.26,1.0,82.48
234,135,444.52,Normal,Morning Peak,4.77,0.2,141,22.12,1.32,431.51
72,119,217.04,Normal,Night,4.72,0.2,92,8.29,1.0,160.6
250,153,292.7,Monsoon,Morning Peak,4.0,0.0,128,12.96,1.252,328.35
307,93,383.48,Monsoon,Morning Peak,5.0,0.2,143,16.43,2.399,507.28
151,211,339.38,Normal,Midday,4.97,0.1,169,16.51,1.0,311.19
70,167,490.14,Normal,Night,4.72,0.1,90,24.52,1.0,452.3
163,223,80.92,Normal,Midday,3.9,0.1,158,1.83,1.0,64.28
369,176,409.64,Wedding,Evening Peak,4.69,0.3,150,17.89,1.574,374.4
264,131,461.12,Normal,Evening Peak,3.38,0.1,153,21.29,1.515,500.57
185,124,332.1,Monsoon,Morning Peak,4.21,0.0,105,15.12,1.152,335.14
127,178,477.27,Normal,Midday,4.34,0.0,145,24.42,1.0,484.17
138,116,243.03,Festival,Night,4.12,0.0,117,11.02,1.0,235.85
127,218,378.25,Normal,Morning Peak,4.93,0.0,99,19.0,1.0,383.42
257,141,384.85,Normal,Evening Peak,4.34,0.0,149,17.47,1.382,417.82
116,92,74.43,Festival,Late Night,3.92,0.0,170,1.75,1.0,65.51
197,167,305.32,Festival,Morning Peak,4.6,0.2,94,14.27,1.0,262.16
109,223,162.84,Normal,Midday,4.46,0.0,117,7.26,1.0,165.67
163,222,283.09,Normal,Midday,3.6,0.3,172,13.69,1.0,218.61
106,198,426.87,Normal,Midday,4.84,0.0,114,22.22,1.0,446.54
159,167,339.62,Normal,Morning Peak,4.34,0.1,89,16.12,1.0,322.64
446,143,369.54,Festival,Evening Peak,4.69,0.1,196,15.25,2.281,514.06
411,132,395.0,Wedding,Evening Peak,4.46,0.3,168,17.14,2.277,439.14
246,181,305.16,Normal,Evening Peak,4.17,0.0,120,13.68,1.062,290.6
71,145,221.52,Normal,Night,4.47,0.2,71,11.75,1.0,210.03
228,197,237.22,Normal,Morning Peak,4.26,0.2,165,9.99,1.0,183.0
151,157,356.3,Normal,Midday,4.42,0.2,170,17.8,1.0,313.27
157,226,429.09,Normal,Midday,4.54,0.2,148,19.62,1.0,357.16
96,179,235.5,Monsoon,Midday,4.36,0.0,69,11.16,1.0,237.19
229,161,76.39,Normal,Morning Peak,4.49,0.3,146,2.05,1.105,79.14
116,168,275.5,Festival,Midday,4.15,0.2,73,14.04,1.0,260.37
143,152,296.61,Wedding,Night,4.07,0.0,150,14.77,1.0,302.45
104,65,297.21,Wedding,Late Night,4.61,0.0,192,12.5,1.219,311.37
220,235,229.6,Exam,Morning Peak,4.88,0.0,141,9.64,1.0,229.84
115,94,469.77,Monsoon,Night,4.09,0.0,115,22.5,1.0,462.16
175,120,256.09,Wedding,Night,4.43,0.0,177,12.55,1.128,279.28
122,272,402.67,Normal,Midday,3.74,0.1,107,20.18,1.0,384.37
139,196,347.62,Normal,Morning Peak,5.0,0.0,102,16.31,1.0,335.07
54,77,379.04,Normal,Late Night,4.76,0.0,121,19.89,1.0,393.63
328,87,518.13,Monsoon,Evening Peak,4.07,0.0,132,22.06,2.721,752.62
75,98,156.98,Wedding,Late Night,4.16,0.1,114,6.84,1.0,136.29
101,231,399.05,Normal,Midday,4.78,0.1,119,20.89,1.0,382.51
233,147,417.96,Festival,Midday,4.37,0.3,134,18.31,1.218,334.76
213,174,325.04,Monsoon,Midday,4.55,0.3,204,14.47,1.0,251.47
74,103,267.94,Wedding,Late Night,3.91,0.0,110,14.08,1.0,287.5
243,172,210.17,Festival,Midday,4.53,0.2,146,8.47,1.099,185.65
174,164,301.49,Exam,Morning Peak,4.24,0.0,157,13.98,1.0,307.36
94,271,234.57,Normal,Midday,4.42,0.3,107,10.22,1.0,176.88
140,262,436.77,Normal,Midday,4.14,0.2,147,22.33,1.0,384.7
86,157,300.12,Normal,Midday,4.22,0.2,72,14.97,1.0,258.25
320,183,218.43,Normal,Evening Peak,4.34,0.3,207,8.18,1.333,201.92
170,256,122.39,Normal,Midday,4.07,0.0,194,4.46,1.0,130.03
145,138,341.98,Monsoon,Midday,5.0,0.3,139,17.66,1.0,293.23
318,125,375.45,Monsoon,Morning Peak,3.88,0.2,172,16.95,1.881,414.42
224,158,219.39,Monsoon,Evening Peak,4.5,0.1,121,9.64,1.102,212.12
214,199,141.43,Normal,Morning Peak,4.42,0.0,123,4.89,1.0,136.03
184,208,366.0,Normal,Morning Peak,4.6,0.3,140,18.19,1.0,287.84
153,144,198.72,Normal,Evening Peak,3.3,0.3,79,7.49,1.0,148.42
83,270,411.5,Normal,Midday,3.63,0.3,95,21.69,1.0,345.22
304,97,388.04,Festival,Morning Peak,4.08,0.1,143,18.43,2.285,550.8
167,172,450.78,Normal,Evening Peak,4.67,0.1,86,22.42,1.0,422.85
124,135,494.0,Normal,Morning Peak,4.19,0.0,90,24.63,1.0,482.43
136,151,185.82,Monsoon,Midday,4.18,0.0,113,9.18,1.0,189.83
280,156,298.63,Normal,Evening Peak,4.31,0.0,156,13.1,1.364,355.08
263,192,298.56,Exam,Evening Peak,3.96,0.3,177,10.69,1.07,228.97
203,121,94.99,Normal,Evening Peak,4.49,0.1,128,2.86,1.28,145.09
89,254,229.52,Exam,Midday,4.38,0.0,123,10.72,1.0,234.64
135,234,258.99,Normal,Midday,4.5,0.1,130,11.65,1.0,243.42
425,104,185.2,Festival,Evening Peak,4.91,0.2,175,5.16,2.945,390.82
220,212,448.32,Normal,Morning Peak,4.21,0.0,143,22.2,1.0,429.89
282,124,221.77,Monsoon,Morning Peak,4.34,0.1,156,8.02,1.694,274.18
277,102,394.46,Normal,Evening Peak,3.91,0.0,169,19.21,1.997,556.37
82,254,53.56,Normal,Midday,3.8,0.1,89,2.83,1.0,58.42
388,145,114.59,Wedding,Evening Peak,4.3,0.1,177,1.72,1.974,211.39
87,161,489.17,Normal,Midday,4.34,0.3,77,24.89,1.0,381.59
123,160,108.58,Normal,Midday,4.58,0.2,136,3.95,1.0,99.47
135,127,415.16,Normal,Night,4.53,0.0,194,19.38,1.0,396.82
188,198,329.82,Monsoon,Midday,4.4,0.1,185,15.51,1.0,305.01
151,140,288.23,Normal,Evening Peak,4.97,0.0,80,11.87,1.0,275.85
205,119,85.46,Normal,Morning Peak,4.18,0.1,134,1.89,1.311,113.0
247,216,219.47,Normal,Morning Peak,4.22,0.2,187,8.89,1.0,171.86
329,153,478.75,Festival,Morning Peak,4.41,0.1,144,22.6,1.61,513.89
109,172,445.86,Monsoon,Midday,3.83,0.1,103,22.72,1.0,427.01
73,119,320.11,Normal,Late Night,4.58,0.0,166,15.39,1.0,313.73
138,94,326.96,Normal,Night,4.33,0.2,166,14.79,1.133,280.89
178,156,240.54,Normal,Evening Peak,4.34,0.1,118,11.21,1.0,219.07
65,108,391.9,Normal,Night,4.52,0.0,78,19.61,1.0,397.77
201,185,431.91,Normal,Evening Peak,4.45,0.1,105,22.19,1.0,419.14
156,198,379.01,Normal,Midday,4.46,0.0,153,18.46,1.0,355.56
145,153,283.37,Normal,Morning Peak,4.14,0.2,84,13.61,1.0,258.09
360,113,379.47,Wedding,Evening Peak,4.93,0.3,181,16.23,2.324,425.42
157,199,164.23,Normal,Morning Peak,3.72,0.2,106,6.27,1.0,135.0
120,124,511.04,Festival,Midday,4.03,0.0,92,24.79,1.0,494.44
135,126,459.01,Normal,Night,4.08,0.2,162,23.46,1.0,401.47
123,117,452.24,Normal,Morning Peak,4.01,0.0,66,23.96,1.0,459.45
156,113,156.35,Wedding,Morning Peak,3.6,0.0,91,5.0,1.074,138.37
96,204,311.32,Normal,Midday,4.96,0.2,107,16.67,1.0,286.44
163,103,331.13,Normal,Evening Peak,4.56,0.3,98,16.75,1.213,312.72
182,136,204.9,Monsoon,Midday,4.05,0.2,179,9.52,1.046,189.63
160,159,408.41,Normal,Midday,4.58,0.0,144,21.76,1.0,416.46
161,200,400.62,Normal,Midday,4.24,0.3,139,19.78,1.0,319.25
102,162,401.65,Normal,Midday,4.18,0.0,89,18.27,1.0,389.61
170,210,72.02,Normal,Midday,3.92,0.3,151,1.69,1.0,50.0
56,107,490.25,Festival,Late Night,4.31,0.2,85,24.77,1.0,418.14
106,232,367.2,Normal,Midday,4.05,0.2,104,18.24,1.0,318.13
241,181,495.02,Normal,Evening Peak,3.91,0.0,156,24.27,1.043,481.58
169,209,129.65,Normal,Evening Peak,4.68,0.3,107,3.08,1.0,66.29
123,217,370.21,Normal,Midday,3.97,0.0,125,17.66,1.0,333.28
125,285,368.84,Exam,Midday,4.86,0.3,148,18.88,1.0,304.16
174,214,111.21,Normal,Midday,4.01,0.0,197,2.55,1.0,100.38
195,212,89.95,Exam,Evening Peak,3.7,0.2,128,2.55,1.0,60.08
198,135,383.34,Festival,Midday,4.51,0.1,146,19.29,1.135,378.36
205,115,440.93,Monsoon,Morning Peak,4.12,0.0,111,20.14,1.352,466.85
147,169,463.95,Normal,Morning Peak,3.67,0.1,87,22.84,1.0,418.3
132,132,396.92,Normal,Midday,4.4,0.2,118,19.53,1.0,336.12
333,142,205.74,Wedding,Morning Peak,3.78,0.1,200,6.77,1.745,290.34
84,87,500.59,Wedding,Night,3.5,0.3,68,24.25,1.0,390.48
268,169,186.19,Normal,Morning Peak,4.57,0.1,179,7.41,1.219,193.14
131,206,359.41,Normal,Midday,4.9,0.0,142,18.45,1.0,369.67
178,135,289.51,Normal,Evening Peak,4.14,0.1,100,13.71,1.032,282.77
143,107,117.62,Wedding,Night,4.78,0.3,137,3.94,1.043,96.17
82,265,450.47,Normal,Midday,4.62,0.2,77,23.25,1.0,397.37
156,89,317.66,Monsoon,Morning Peak,4.57,0.3,73,15.11,1.329,296.52
142,111,97.54,Monsoon,Midday,4.23,0.0,138,3.2,1.004,112.21
130,151,216.03,Monsoon,Midday,4.06,0.3,119,10.2,1.0,190.53
127,113,397.84,Festival,Midday,4.44,0.1,108,19.36,1.0,371.14
128,255,307.77,Normal,Midday,4.56,0.1,104,15.84,1.0,301.38
122,209,169.64,Exam,Morning Peak,3.8,0.3,103,6.36,1.0,110.63
162,134,311.41,Festival,Night,4.17,0.1,173,14.67,1.0,290.81
183,154,190.71,Monsoon,Morning Peak,4.22,0.1,96,8.41,1.0,188.74
118,148,303.53,Normal,Midday,4.19,0.0,118,13.65,1.0,288.49
63,91,205.47,Monsoon,Late Night,4.03,0.0,111,8.63,1.0,198.12
244,151,300.39,Normal,Evening Peak,3.77,0.0,121,12.91,1.239,316.15
98,261,399.85,Normal,Midday,4.18,0.2,91,21.21,1.0,370.53
221,140,178.22,Monsoon,Morning Peak,4.19,0.2,115,6.09,1.213,166.32
72,73,50.0,Normal,Late Night,4.11,0.0,124,1.04,1.0,50.0
199,127,120.5,Monsoon,Morning Peak,4.56,0.3,95,4.72,1.204,125.88
201,190,427.31,Normal,Evening Peak,3.75,0.3,119,21.2,1.0,350.65
136,75,224.18,Festival,Night,4.41,0.3,121,10.96,1.368,219.24
153,168,367.1,Normal,Morning Peak,3.58,0.0,119,18.75,1.0,381.31
234,158,92.42,Festival,Evening Peak,4.27,0.2,93,1.74,1.146,79.18
79,90,123.25,Normal,Late Night,3.4,0.1,163,4.51,1.0,113.02
293,103,333.63,Monsoon,Evening Peak,3.94,0.3,143,14.65,2.086,380.05
212,155,388.05,Monsoon,Midday,4.29,0.0,193,18.29,1.067,382.59
108,184,408.5,Normal,Night,3.73,0.0,116,19.91,1.0,403.33
246,126,373.22,Normal,Evening Peak,3.73,0.1,136,16.43,1.471,385.56
304,149,435.11,Monsoon,Evening Peak,4.69,0.2,144,19.16,1.534,428.34
257,153,129.14,Monsoon,Evening Peak,3.66,0.2,115,4.98,1.284,152.81
221,124,361.34,Monsoon,Morning Peak,4.25,0.0,99,16.8,1.353,424.17
226,145,263.96,Monsoon,Morning Peak,4.89,0.1,149,11.21,1.199,270.74
244,142,471.35,Normal,Morning Peak,4.36,0.2,153,22.96,1.31,457.32
187,194,326.32,Normal,Morning Peak,4.31,0.1,118,15.77,1.0,296.12
268,189,324.33,Normal,Morning Peak,4.01,0.1,209,14.0,1.103,292.92
132,140,322.01,Normal,Midday,4.02,0.0,131,14.88,1.0,305.54
194,114,440.81,Monsoon,Morning Peak,4.23,0.1,119,20.95,1.296,431.62
102,100,59.09,Normal,Night,3.5,0.1,104,1.27,1.0,53.96
308,129,437.8,Wedding,Evening Peak,4.71,0.1,140,21.65,1.773,515.5
190,77,88.31,Monsoon,Evening Peak,4.38,0.3,88,1.7,1.82,151.35
197,199,315.1,Wedding,Midday,3.6,0.1,148,14.98,1.0,288.26
135,196,305.89,Wedding,Midday,4.71,0.1,120,13.06,1.0,259.44
126,211,236.54,Normal,Midday,4.57,0.0,147,9.89,1.0,225.7
345,151,147.63,Monsoon,Evening Peak,4.48,0.2,128,4.09,1.703,207.35
232,142,133.92,Normal,Evening Peak,5.0,0.2,147,3.98,1.251,131.44
225,158,393.79,Normal,Morning Peak,4.34,0.1,145,18.81,1.107,374.75
205,145,106.19,Monsoon,Evening Peak,4.91,0.0,80,3.72,1.099,128.72
208,209,374.31,Normal,Evening Peak,4.31,0.0,116,17.49,1.0,371.6
148,217,475.32,Exam,Evening Peak,4.48,0.1,85,24.77,1.0,444.15
212,114,387.79,Monsoon,Morning Peak,4.08,0.1,101,17.37,1.406,395.68
188,108,109.75,Monsoon,Midday,3.55,0.2,173,2.81,1.323,151.45
135,194,313.56,Normal,Midday,3.57,0.2,157,14.01,1.0,264.77
193,107,440.37,Monsoon,Midday,4.27,0.2,147,21.03,1.366,420.88
87,148,474.26,Normal,Midday,4.21,0.1,96,23.91,1.0,453.99
244,98,408.68,Monsoon,Morning Peak,3.83,0.2,116,18.46,1.84,440.02
252,207,193.67,Normal,Morning Peak,4.19,0.0,195,8.43,1.0,177.81
178,93,195.29,Monsoon,Morning Peak,4.48,0.3,92,7.03,1.441,205.15
136,169,380.79,Normal,Midday,4.82,0.3,125,19.81,1.0,313.95
80,204,375.95,Normal,Midday,4.02,0.3,71,19.25,1.0,304.33
167,224,264.41,Normal,Midday,4.46,0.0,166,12.67,1.0,274.01
138,193,89.32,Normal,Morning Peak,5.0,0.3,94,3.08,1.0,88.12
332,126,398.42,Monsoon,Evening Peak,4.6,0.1,144,17.13,1.944,490.87
104,158,301.46,Normal,Night,3.99,0.1,124,15.17,1.0,288.1
176,192,85.73,Normal,Midday,4.34,0.3,204,1.28,1.0,53.93
152,201,337.07,Festival,Midday,4.37,0.3,124,16.42,1.0,269.97
128,149,133.17,Normal,Night,4.55,0.2,147,4.18,1.0,115.12
244,174,430.58,Normal,Evening Peak,4.32,0.0,110,20.82,1.092,428.86
100,137,379.47,Monsoon,Midday,4.49,0.2,81,17.17,1.0,299.09
181,124,84.15,Normal,Evening Peak,4.71,0.0,119,2.24,1.13,103.53
130,206,293.82,Normal,Midday,3.88,0.2,126,13.76,1.0,265.88
284,117,444.2,Normal,Evening Peak,3.77,0.1,188,20.33,1.799,515.25
76,140,398.77,Normal,Late Night,4.54,0.0,167,20.92,1.0,403.43
80,144,92.38,Normal,Midday,4.24,0.3,74,3.05,1.0,69.4
100,130,55.88,Normal,Night,4.65,0.0,138,2.89,1.0,75.86
189,189,414.6,Monsoon,Midday,4.74,0.0,130,19.6,1.0,400.83
121,202,137.83,Normal,Midday,3.56,0.2,135,6.58,1.0,147.26
121,199,338.21,Normal,Midday,3.97,0.3,120,15.26,1.0,251.85
309,157,351.67,Normal,Evening Peak,4.25,0.2,173,15.61,1.484,361.56
300,169,365.6,Festival,Morning Peak,3.89,0.3,144,16.12,1.351,308.93
153,123,207.01,Exam,Evening Peak,4.11,0.2,99,9.11,1.0,185.17
284,109,102.24,Normal,Evening Peak,3.79,0.3,173,1.96,1.921,193.03
151,286,282.29,Exam,Midday,4.12,0.0,192,13.9,1.0,294.9
222,207,297.81,Normal,Morning Peak,3.91,0.1,141,13.36,1.0,259.15
98,183,245.8,Normal,Midday,4.44,0.3,98,11.4,1.0,201.9
167,128,188.2,Normal,Evening Peak,4.66,0.2,100,7.71,1.022,153.44
75,99,450.47,Normal,Night,4.46,0.0,81,21.23,1.0,449.39
130,163,221.09,Normal,Midday,5.0,0.2,149,9.88,1.0,186.83
291,136,138.05,Normal,Evening Peak,4.68,0.0,135,4.04,1.602,214.83
170,184,384.4,Normal,Midday,4.66,0.0,137,19.19,1.0,365.55
95,207,327.52,Normal,Midday,4.27,0.3,83,16.27,1.0,253.16
162,239,187.71,Normal,Midday,4.18,0.2,136,8.42,1.0,172.08
237,154,139.45,Normal,Evening Peak,4.81,0.0,142,4.63,1.186,158.55
87,87,265.51,Wedding,Late Night,4.2,0.2,151,11.55,1.0,225.32
81,185,70.57,Normal,Night,4.31,0.0,87,2.58,1.0,81.98
206,142,177.07,Monsoon,Morning Peak,4.23,0.3,127,6.35,1.124,151.81
244,102,506.25,Festival,Evening Peak,4.52,0.1,95,24.14,1.773,570.24
186,201,120.53,Normal,Morning Peak,4.66,0.1,104,4.61,1.0,117.5
167,184,166.63,Normal,Midday,4.73,0.1,186,7.6,1.0,175.27
225,186,137.69,Normal,Morning Peak,4.18,0.1,131,4.34,1.0,109.67
235,165,467.52,Festival,Midday,4.37,0.3,159,22.89,1.107,382.27
223,153,479.52,Normal,Evening Peak,4.43,0.3,125,23.2,1.13,403.18
86,193,83.78,Normal,Midday,4.89,0.3,80,2.43,1.0,71.9
118,157,459.63,Normal,Night,3.59,0.2,150,22.56,1.0,400.14
325,112,160.84,Wedding,Morning Peak,4.3,0.0,188,4.42,2.127,323.73
163,214,241.53,Normal,Midday,4.04,0.0,188,10.54,1.0,252.77
229,219,327.17,Festival,Midday,4.09,0.1,176,15.07,1.0,293.91
99,138,262.78,Normal,Midday,3.96,0.1,103,12.1,1.0,242.12
99,70,116.37,Wedding,Late Night,4.52,0.0,153,4.26,1.092,141.85
166,203,398.11,Normal,Midday,3.32,0.0,183,20.0,1.0,405.49
100,99,338.29,Normal,Night,4.24,0.0,108,17.5,1.0,349.73
145,186,464.26,Wedding,Midday,3.57,0.3,108,23.59,1.0,363.78
169,112,235.54,Monsoon,Morning Peak,4.02,0.3,100,9.47,1.163,198.69
169,114,239.01,Normal,Morning Peak,4.21,0.3,107,11.33,1.145,210.44
126,178,218.56,Normal,Night,4.14,0.1,150,9.39,1.0,202.99
151,84,81.05,Monsoon,Morning Peak,4.57,0.3,68,2.51,1.359,102.66
52,73,66.56,Monsoon,Late Night,4.8,0.0,90,2.32,1.0,79.77
170,196,386.11,Normal,Midday,5.0,0.1,173,19.27,1.0,359.78
200,170,191.04,Festival,Midday,4.3,0.1,166,7.84,1.0,177.52
350,98,327.16,Festival,Evening Peak,4.76,0.3,117,12.69,2.587,422.74
160,117,506.03,Normal,Morning Peak,4.89,0.1,108,24.5,1.065,464.78
158,168,68.29,Monsoon,Morning Peak,4.11,0.0,84,1.42,1.0,77.41
103,152,295.02,Normal,Night,4.79,0.1,106,13.42,1.0,267.17
97,182,288.75,Exam,Midday,3.43,0.2,116,13.44,1.0,252.18
105,174,466.2,Monsoon,Midday,4.42,0.0,90,24.97,1.0,487.06
230,113,446.04,Festival,Morning Peak,4.94,0.0,123,21.02,1.527,511.54
186,171,95.76,Normal,Morning Peak,4.34,0.3,138,2.6,1.0,66.34
134,218,127.1,Normal,Midday,4.22,0.0,111,4.77,1.0,129.08
157,251,79.02,Normal,Midday,4.22,0.0,170,1.81,1.0,74.6
203,89,158.26,Monsoon,Evening Peak,4.89,0.1,86,5.72,1.694,240.43
168,138,145.87,Festival,Midday,3.66,0.2,103,6.1,1.0,135.71
261,186,138.24,Normal,Evening Peak,4.14,0.1,170,3.16,1.093,122.5
298,141,290.44,Festival,Morning Peak,4.64,0.2,150,13.65,1.584,325.63
314,134,519.37,Monsoon,Morning Peak,4.43,0.0,162,24.4,1.743,625.39
159,224,429.15,Normal,Morning Peak,4.77,0.1,120,20.29,1.0,387.37
257,116,176.78,Normal,Evening Peak,4.57,0.1,121,5.88,1.652,238.98
